"ano","dia","distribuido","total","ministro","mes","redistribuido"
2015,23,"17","19","MIN. CELSO DE MELLO",6,"2"
2015,23,"15","15","MIN. MARCO AURÉLIO",6,"0"
2015,23,"7","8","MIN. GILMAR MENDES",6,"1"
2015,23,"16","17","MIN. CÁRMEN LÚCIA",6,"1"
2015,23,"18","18","MIN. DIAS TOFFOLI",6,"0"
2015,23,"19","19","MIN. LUIZ FUX",6,"0"
2015,23,"16","16","MIN. ROSA WEBER",6,"0"
2015,23,"17","17","MIN. TEORI ZAVASCKI",6,"0"
2015,23,"17","17","MIN. ROBERTO BARROSO",6,"0"
2015,23,"26","26","MIN. EDSON FACHIN",6,"0"
2015,23,"168","172","TOTAL",6,"4"
2015,24,"13","13","MIN. CELSO DE MELLO",6,"0"
2015,24,"9","9","MIN. MARCO AURÉLIO",6,"0"
2015,24,"15","15","MIN. GILMAR MENDES",6,"0"
2015,24,"16","16","MIN. CÁRMEN LÚCIA",6,"0"
2015,24,"21","21","MIN. DIAS TOFFOLI",6,"0"
2015,24,"6","6","MIN. LUIZ FUX",6,"0"
2015,24,"12","12","MIN. ROSA WEBER",6,"0"
2015,24,"11","12","MIN. TEORI ZAVASCKI",6,"1"
2015,24,"10","10","MIN. ROBERTO BARROSO",6,"0"
2015,24,"23","24","MIN. EDSON FACHIN",6,"1"
2015,24,"136","138","TOTAL",6,"2"
2015,25,"11","11","MIN. CELSO DE MELLO",6,"0"
2015,25,"7","7","MIN. MARCO AURÉLIO",6,"0"
2015,25,"4","4","MIN. GILMAR MENDES",6,"0"
2015,25,"6","6","MIN. CÁRMEN LÚCIA",6,"0"
2015,25,"7","7","MIN. DIAS TOFFOLI",6,"0"
2015,25,"13","13","MIN. LUIZ FUX",6,"0"
2015,25,"7","7","MIN. ROSA WEBER",6,"0"
2015,25,"11","11","MIN. TEORI ZAVASCKI",6,"0"
2015,25,"8","8","MIN. ROBERTO BARROSO",6,"0"
2015,25,"8","8","MIN. EDSON FACHIN",6,"0"
2015,25,"82","82","TOTAL",6,"0"
2015,26,"30","34","MIN. CELSO DE MELLO",6,"4"
2015,26,"19","20","MIN. MARCO AURÉLIO",6,"1"
2015,26,"14","18","MIN. GILMAR MENDES",6,"4"
2015,26,"29","30","MIN. CÁRMEN LÚCIA",6,"1"
2015,26,"22","24","MIN. DIAS TOFFOLI",6,"2"
2015,26,"20","21","MIN. LUIZ FUX",6,"1"
2015,26,"21","22","MIN. ROSA WEBER",6,"1"
2015,26,"21","23","MIN. TEORI ZAVASCKI",6,"2"
2015,26,"18","18","MIN. ROBERTO BARROSO",6,"0"
2015,26,"19","19","MIN. EDSON FACHIN",6,"0"
2015,26,"213","229","TOTAL",6,"16"
2015,29,"31","31","MIN. CELSO DE MELLO",6,"0"
2015,29,"33","34","MIN. MARCO AURÉLIO",6,"1"
2015,29,"22","22","MIN. GILMAR MENDES",6,"0"
2015,29,"17","17","MIN. CÁRMEN LÚCIA",6,"0"
2015,29,"32","34","MIN. DIAS TOFFOLI",6,"2"
2015,29,"13","13","MIN. LUIZ FUX",6,"0"
2015,29,"19","20","MIN. ROSA WEBER",6,"1"
2015,29,"23","24","MIN. TEORI ZAVASCKI",6,"1"
2015,29,"27","27","MIN. ROBERTO BARROSO",6,"0"
2015,29,"42","45","MIN. EDSON FACHIN",6,"3"
2015,29,"259","267","TOTAL",6,"8"
2015,30,"32","32","MIN. CELSO DE MELLO",6,"0"
2015,30,"23","23","MIN. MARCO AURÉLIO",6,"0"
2015,30,"17","18","MIN. GILMAR MENDES",6,"1"
2015,30,"27","27","MIN. CÁRMEN LÚCIA",6,"0"
2015,30,"27","33","MIN. DIAS TOFFOLI",6,"6"
2015,30,"33","33","MIN. LUIZ FUX",6,"0"
2015,30,"22","22","MIN. ROSA WEBER",6,"0"
2015,30,"20","20","MIN. TEORI ZAVASCKI",6,"0"
2015,30,"27","27","MIN. ROBERTO BARROSO",6,"0"
2015,30,"42","42","MIN. EDSON FACHIN",6,"0"
2015,30,"270","277","TOTAL",6,"7"
2015,1,"26","26","MIN. CELSO DE MELLO",7,"0"
2015,1,"13","13","MIN. MARCO AURÉLIO",7,"0"
2015,1,"28","28","MIN. GILMAR MENDES",7,"0"
2015,1,"17","17","MIN. CÁRMEN LÚCIA",7,"0"
2015,1,"17","17","MIN. DIAS TOFFOLI",7,"0"
2015,1,"17","17","MIN. LUIZ FUX",7,"0"
2015,1,"28","28","MIN. ROSA WEBER",7,"0"
2015,1,"21","21","MIN. TEORI ZAVASCKI",7,"0"
2015,1,"31","31","MIN. ROBERTO BARROSO",7,"0"
2015,1,"39","39","MIN. EDSON FACHIN",7,"0"
2015,1,"237","237","TOTAL",7,"0"
2015,2,"22","23","MIN. CELSO DE MELLO",7,"1"
2015,2,"18","18","MIN. MARCO AURÉLIO",7,"0"
2015,2,"16","16","MIN. GILMAR MENDES",7,"0"
2015,2,"25","26","MIN. CÁRMEN LÚCIA",7,"1"
2015,2,"24","25","MIN. DIAS TOFFOLI",7,"1"
2015,2,"17","19","MIN. LUIZ FUX",7,"2"
2015,2,"22","22","MIN. ROSA WEBER",7,"0"
2015,2,"5","5","MIN. TEORI ZAVASCKI",7,"0"
2015,2,"22","22","MIN. ROBERTO BARROSO",7,"0"
2015,2,"28","28","MIN. EDSON FACHIN",7,"0"
2015,2,"199","205","TOTAL",7,"6"
2015,3,"22","22","MIN. CELSO DE MELLO",7,"0"
2015,3,"23","23","MIN. MARCO AURÉLIO",7,"0"
2015,3,"21","22","MIN. GILMAR MENDES",7,"1"
2015,3,"15","15","MIN. CÁRMEN LÚCIA",7,"0"
2015,3,"26","26","MIN. DIAS TOFFOLI",7,"0"
2015,3,"20","20","MIN. LUIZ FUX",7,"0"
2015,3,"31","31","MIN. ROSA WEBER",7,"0"
2015,3,"16","16","MIN. TEORI ZAVASCKI",7,"0"
2015,3,"20","20","MIN. ROBERTO BARROSO",7,"0"
2015,3,"27","29","MIN. EDSON FACHIN",7,"2"
2015,3,"221","224","TOTAL",7,"3"
2015,6,"1","1","MIN. CELSO DE MELLO",7,"0"
2015,6,"22","22","MIN. MARCO AURÉLIO",7,"0"
2015,6,"24","25","MIN. GILMAR MENDES",7,"1"
2015,6,"22","22","MIN. CÁRMEN LÚCIA",7,"0"
2015,6,"25","26","MIN. DIAS TOFFOLI",7,"1"
2015,6,"21","21","MIN. LUIZ FUX",7,"0"
2015,6,"20","22","MIN. ROSA WEBER",7,"2"
2015,6,"28","28","MIN. TEORI ZAVASCKI",7,"0"
2015,6,"20","20","MIN. ROBERTO BARROSO",7,"0"
2015,6,"41","41","MIN. EDSON FACHIN",7,"0"
2015,6,"224","228","TOTAL",7,"4"
2015,7,"1","1","MIN. CELSO DE MELLO",7,"0"
2015,7,"22","22","MIN. MARCO AURÉLIO",7,"0"
2015,7,"19","19","MIN. GILMAR MENDES",7,"0"
2015,7,"20","20","MIN. CÁRMEN LÚCIA",7,"0"
2015,7,"29","29","MIN. DIAS TOFFOLI",7,"0"
2015,7,"29","29","MIN. LUIZ FUX",7,"0"
2015,7,"22","22","MIN. ROSA WEBER",7,"0"
2015,7,"15","15","MIN. TEORI ZAVASCKI",7,"0"
2015,7,"22","22","MIN. ROBERTO BARROSO",7,"0"
2015,7,"37","37","MIN. EDSON FACHIN",7,"0"
2015,7,"217","217","TOTAL",7,"0"
2015,8,"2","2","MIN. CELSO DE MELLO",7,"0"
2015,8,"31","31","MIN. MARCO AURÉLIO",7,"0"
2015,8,"19","20","MIN. GILMAR MENDES",7,"1"
2015,8,"26","26","MIN. CÁRMEN LÚCIA",7,"0"
2015,8,"20","20","MIN. DIAS TOFFOLI",7,"0"
2015,8,"22","22","MIN. LUIZ FUX",7,"0"
2015,8,"34","34","MIN. ROSA WEBER",7,"0"
2015,8,"31","31","MIN. TEORI ZAVASCKI",7,"0"
2015,8,"35","35","MIN. ROBERTO BARROSO",7,"0"
2015,8,"36","36","MIN. EDSON FACHIN",7,"0"
2015,8,"256","257","TOTAL",7,"1"
2015,9,"0","0","MIN. CELSO DE MELLO",7,"0"
2015,9,"24","25","MIN. MARCO AURÉLIO",7,"1"
2015,9,"24","24","MIN. GILMAR MENDES",7,"0"
2015,9,"23","23","MIN. CÁRMEN LÚCIA",7,"0"
2015,9,"16","16","MIN. DIAS TOFFOLI",7,"0"
2015,9,"19","19","MIN. LUIZ FUX",7,"0"
2015,9,"26","26","MIN. ROSA WEBER",7,"0"
2015,9,"33","33","MIN. TEORI ZAVASCKI",7,"0"
2015,9,"20","20","MIN. ROBERTO BARROSO",7,"0"
2015,9,"34","34","MIN. EDSON FACHIN",7,"0"
2015,9,"219","220","TOTAL",7,"1"
2015,10,"0","0","MIN. CELSO DE MELLO",7,"0"
2015,10,"16","16","MIN. MARCO AURÉLIO",7,"0"
2015,10,"20","20","MIN. GILMAR MENDES",7,"0"
2015,10,"23","23","MIN. CÁRMEN LÚCIA",7,"0"
2015,10,"15","16","MIN. DIAS TOFFOLI",7,"1"
2015,10,"13","13","MIN. LUIZ FUX",7,"0"
2015,10,"24","24","MIN. ROSA WEBER",7,"0"
2015,10,"16","16","MIN. TEORI ZAVASCKI",7,"0"
2015,10,"11","12","MIN. ROBERTO BARROSO",7,"1"
2015,10,"30","30","MIN. EDSON FACHIN",7,"0"
2015,10,"168","170","TOTAL",7,"2"
2015,13,"16","16","MIN. CELSO DE MELLO",7,"0"
2015,13,"18","18","MIN. MARCO AURÉLIO",7,"0"
2015,13,"15","15","MIN. GILMAR MENDES",7,"0"
2015,13,"25","25","MIN. CÁRMEN LÚCIA",7,"0"
2015,13,"17","17","MIN. DIAS TOFFOLI",7,"0"
2015,13,"14","14","MIN. LUIZ FUX",7,"0"
2015,13,"19","19","MIN. ROSA WEBER",7,"0"
2015,13,"19","19","MIN. TEORI ZAVASCKI",7,"0"
2015,13,"13","13","MIN. ROBERTO BARROSO",7,"0"
2015,13,"27","27","MIN. EDSON FACHIN",7,"0"
2015,13,"183","183","TOTAL",7,"0"
2015,14,"10","10","MIN. CELSO DE MELLO",7,"0"
2015,14,"21","21","MIN. MARCO AURÉLIO",7,"0"
2015,14,"16","16","MIN. GILMAR MENDES",7,"0"
2015,14,"30","30","MIN. CÁRMEN LÚCIA",7,"0"
2015,14,"18","18","MIN. DIAS TOFFOLI",7,"0"
2015,14,"11","11","MIN. LUIZ FUX",7,"0"
2015,14,"24","24","MIN. ROSA WEBER",7,"0"
2015,14,"25","25","MIN. TEORI ZAVASCKI",7,"0"
2015,14,"20","20","MIN. ROBERTO BARROSO",7,"0"
2015,14,"22","22","MIN. EDSON FACHIN",7,"0"
2015,14,"197","197","TOTAL",7,"0"
2015,15,"14","14","MIN. CELSO DE MELLO",7,"0"
2015,15,"8","8","MIN. MARCO AURÉLIO",7,"0"
2015,15,"12","12","MIN. GILMAR MENDES",7,"0"
2015,15,"15","15","MIN. CÁRMEN LÚCIA",7,"0"
2015,15,"11","11","MIN. DIAS TOFFOLI",7,"0"
2015,15,"16","16","MIN. LUIZ FUX",7,"0"
2015,15,"20","20","MIN. ROSA WEBER",7,"0"
2015,15,"14","14","MIN. TEORI ZAVASCKI",7,"0"
2015,15,"12","12","MIN. ROBERTO BARROSO",7,"0"
2015,15,"17","17","MIN. EDSON FACHIN",7,"0"
2015,15,"139","139","TOTAL",7,"0"
2015,16,"18","18","MIN. CELSO DE MELLO",7,"0"
2015,16,"21","21","MIN. MARCO AURÉLIO",7,"0"
2015,16,"24","24","MIN. GILMAR MENDES",7,"0"
2015,16,"20","20","MIN. CÁRMEN LÚCIA",7,"0"
2015,16,"16","16","MIN. DIAS TOFFOLI",7,"0"
2015,16,"18","19","MIN. LUIZ FUX",7,"1"
2015,16,"8","8","MIN. ROSA WEBER",7,"0"
2015,16,"25","25","MIN. TEORI ZAVASCKI",7,"0"
2015,16,"19","19","MIN. ROBERTO BARROSO",7,"0"
2015,16,"25","25","MIN. EDSON FACHIN",7,"0"
2015,16,"194","195","TOTAL",7,"1"
2015,17,"18","18","MIN. CELSO DE MELLO",7,"0"
2015,17,"21","21","MIN. MARCO AURÉLIO",7,"0"
2015,17,"15","15","MIN. GILMAR MENDES",7,"0"
2015,17,"19","19","MIN. CÁRMEN LÚCIA",7,"0"
2015,17,"15","15","MIN. DIAS TOFFOLI",7,"0"
2015,17,"18","18","MIN. LUIZ FUX",7,"0"
2015,17,"12","12","MIN. ROSA WEBER",7,"0"
2015,17,"22","22","MIN. TEORI ZAVASCKI",7,"0"
2015,17,"17","17","MIN. ROBERTO BARROSO",7,"0"
2015,17,"33","33","MIN. EDSON FACHIN",7,"0"
2015,17,"190","190","TOTAL",7,"0"
2015,20,"14","14","MIN. CELSO DE MELLO",7,"0"
2015,20,"18","18","MIN. MARCO AURÉLIO",7,"0"
2015,20,"11","11","MIN. GILMAR MENDES",7,"0"
2015,20,"18","18","MIN. CÁRMEN LÚCIA",7,"0"
2015,20,"17","17","MIN. DIAS TOFFOLI",7,"0"
2015,20,"33","33","MIN. LUIZ FUX",7,"0"
2015,20,"22","22","MIN. ROSA WEBER",7,"0"
2015,20,"20","20","MIN. TEORI ZAVASCKI",7,"0"
2015,20,"17","17","MIN. ROBERTO BARROSO",7,"0"
2015,20,"25","25","MIN. EDSON FACHIN",7,"0"
2015,20,"195","195","TOTAL",7,"0"
2015,21,"9","9","MIN. CELSO DE MELLO",7,"0"
2015,21,"19","19","MIN. MARCO AURÉLIO",7,"0"
2015,21,"7","7","MIN. GILMAR MENDES",7,"0"
2015,21,"17","17","MIN. CÁRMEN LÚCIA",7,"0"
2015,21,"17","17","MIN. DIAS TOFFOLI",7,"0"
2015,21,"15","15","MIN. LUIZ FUX",7,"0"
2015,21,"17","17","MIN. ROSA WEBER",7,"0"
2015,21,"15","15","MIN. TEORI ZAVASCKI",7,"0"
2015,21,"15","15","MIN. ROBERTO BARROSO",7,"0"
2015,21,"27","27","MIN. EDSON FACHIN",7,"0"
2015,21,"158","158","TOTAL",7,"0"
2015,22,"16","16","MIN. CELSO DE MELLO",7,"0"
2015,22,"15","15","MIN. MARCO AURÉLIO",7,"0"
2015,22,"16","16","MIN. GILMAR MENDES",7,"0"
2015,22,"17","17","MIN. CÁRMEN LÚCIA",7,"0"
2015,22,"9","9","MIN. DIAS TOFFOLI",7,"0"
2015,22,"20","20","MIN. LUIZ FUX",7,"0"
2015,22,"8","8","MIN. ROSA WEBER",7,"0"
2015,22,"19","19","MIN. TEORI ZAVASCKI",7,"0"
2015,22,"17","17","MIN. ROBERTO BARROSO",7,"0"
2015,22,"19","19","MIN. EDSON FACHIN",7,"0"
2015,22,"156","156","TOTAL",7,"0"
2015,23,"9","9","MIN. CELSO DE MELLO",7,"0"
2015,23,"13","13","MIN. MARCO AURÉLIO",7,"0"
2015,23,"15","15","MIN. GILMAR MENDES",7,"0"
2015,23,"9","9","MIN. CÁRMEN LÚCIA",7,"0"
2015,23,"10","10","MIN. DIAS TOFFOLI",7,"0"
2015,23,"12","12","MIN. LUIZ FUX",7,"0"
2015,23,"9","9","MIN. ROSA WEBER",7,"0"
2015,23,"14","14","MIN. TEORI ZAVASCKI",7,"0"
2015,23,"16","16","MIN. ROBERTO BARROSO",7,"0"
2015,23,"17","17","MIN. EDSON FACHIN",7,"0"
2015,23,"124","124","TOTAL",7,"0"
2015,24,"15","15","MIN. CELSO DE MELLO",7,"0"
2015,24,"10","11","MIN. MARCO AURÉLIO",7,"1"
2015,24,"5","6","MIN. GILMAR MENDES",7,"1"
2015,24,"18","19","MIN. CÁRMEN LÚCIA",7,"1"
2015,24,"14","14","MIN. DIAS TOFFOLI",7,"0"
2015,24,"13","13","MIN. LUIZ FUX",7,"0"
2015,24,"18","18","MIN. ROSA WEBER",7,"0"
2015,24,"10","10","MIN. TEORI ZAVASCKI",7,"0"
2015,24,"18","18","MIN. ROBERTO BARROSO",7,"0"
2015,24,"14","14","MIN. EDSON FACHIN",7,"0"
2015,24,"135","138","TOTAL",7,"3"
2015,27,"24","24","MIN. CELSO DE MELLO",7,"0"
2015,27,"18","18","MIN. MARCO AURÉLIO",7,"0"
2015,27,"16","16","MIN. GILMAR MENDES",7,"0"
2015,27,"16","16","MIN. CÁRMEN LÚCIA",7,"0"
2015,27,"22","22","MIN. DIAS TOFFOLI",7,"0"
2015,27,"13","13","MIN. LUIZ FUX",7,"0"
2015,27,"18","18","MIN. ROSA WEBER",7,"0"
2015,27,"15","15","MIN. TEORI ZAVASCKI",7,"0"
2015,27,"19","19","MIN. ROBERTO BARROSO",7,"0"
2015,27,"29","29","MIN. EDSON FACHIN",7,"0"
2015,27,"190","190","TOTAL",7,"0"
2015,28,"26","26","MIN. CELSO DE MELLO",7,"0"
2015,28,"15","15","MIN. MARCO AURÉLIO",7,"0"
2015,28,"22","22","MIN. GILMAR MENDES",7,"0"
2015,28,"23","23","MIN. CÁRMEN LÚCIA",7,"0"
2015,28,"17","17","MIN. DIAS TOFFOLI",7,"0"
2015,28,"16","16","MIN. LUIZ FUX",7,"0"
2015,28,"12","12","MIN. ROSA WEBER",7,"0"
2015,28,"20","20","MIN. TEORI ZAVASCKI",7,"0"
2015,28,"13","13","MIN. ROBERTO BARROSO",7,"0"
2015,28,"28","28","MIN. EDSON FACHIN",7,"0"
2015,28,"192","192","TOTAL",7,"0"
2015,29,"9","9","MIN. CELSO DE MELLO",7,"0"
2015,29,"17","17","MIN. MARCO AURÉLIO",7,"0"
2015,29,"17","17","MIN. GILMAR MENDES",7,"0"
2015,29,"15","15","MIN. CÁRMEN LÚCIA",7,"0"
2015,29,"12","12","MIN. DIAS TOFFOLI",7,"0"
2015,29,"17","17","MIN. LUIZ FUX",7,"0"
2015,29,"19","19","MIN. ROSA WEBER",7,"0"
2015,29,"18","18","MIN. TEORI ZAVASCKI",7,"0"
2015,29,"18","18","MIN. ROBERTO BARROSO",7,"0"
2015,29,"17","17","MIN. EDSON FACHIN",7,"0"
2015,29,"159","159","TOTAL",7,"0"
2015,30,"10","10","MIN. CELSO DE MELLO",7,"0"
2015,30,"19","19","MIN. MARCO AURÉLIO",7,"0"
2015,30,"18","19","MIN. GILMAR MENDES",7,"1"
2015,30,"16","16","MIN. CÁRMEN LÚCIA",7,"0"
2015,30,"20","20","MIN. DIAS TOFFOLI",7,"0"
2015,30,"6","6","MIN. LUIZ FUX",7,"0"
2015,30,"12","12","MIN. ROSA WEBER",7,"0"
2015,30,"17","17","MIN. TEORI ZAVASCKI",7,"0"
2015,30,"16","16","MIN. ROBERTO BARROSO",7,"0"
2015,30,"22","22","MIN. EDSON FACHIN",7,"0"
2015,30,"156","157","TOTAL",7,"1"
2015,31,"39","41","MIN. CELSO DE MELLO",7,"2"
2015,31,"17","17","MIN. MARCO AURÉLIO",7,"0"
2015,31,"12","12","MIN. GILMAR MENDES",7,"0"
2015,31,"12","12","MIN. CÁRMEN LÚCIA",7,"0"
2015,31,"15","15","MIN. DIAS TOFFOLI",7,"0"
2015,31,"13","13","MIN. LUIZ FUX",7,"0"
2015,31,"24","24","MIN. ROSA WEBER",7,"0"
2015,31,"19","19","MIN. TEORI ZAVASCKI",7,"0"
2015,31,"21","21","MIN. ROBERTO BARROSO",7,"0"
2015,31,"22","22","MIN. EDSON FACHIN",7,"0"
2015,31,"194","196","TOTAL",7,"2"
2015,3,"58","58","MIN. CELSO DE MELLO",8,"0"
2015,3,"19","19","MIN. MARCO AURÉLIO",8,"0"
2015,3,"20","20","MIN. GILMAR MENDES",8,"0"
2015,3,"24","24","MIN. CÁRMEN LÚCIA",8,"0"
2015,3,"21","21","MIN. DIAS TOFFOLI",8,"0"
2015,3,"17","17","MIN. LUIZ FUX",8,"0"
2015,3,"24","24","MIN. ROSA WEBER",8,"0"
2015,3,"23","23","MIN. TEORI ZAVASCKI",8,"0"
2015,3,"30","30","MIN. ROBERTO BARROSO",8,"0"
2015,3,"34","34","MIN. EDSON FACHIN",8,"0"
2015,3,"270","270","TOTAL",8,"0"
2015,4,"25","26","MIN. CELSO DE MELLO",8,"1"
2015,4,"17","17","MIN. MARCO AURÉLIO",8,"0"
2015,4,"19","19","MIN. GILMAR MENDES",8,"0"
2015,4,"24","24","MIN. CÁRMEN LÚCIA",8,"0"
2015,4,"24","24","MIN. DIAS TOFFOLI",8,"0"
2015,4,"21","22","MIN. LUIZ FUX",8,"1"
2015,4,"23","23","MIN. ROSA WEBER",8,"0"
2015,4,"25","25","MIN. TEORI ZAVASCKI",8,"0"
2015,4,"21","21","MIN. ROBERTO BARROSO",8,"0"
2015,4,"28","28","MIN. EDSON FACHIN",8,"0"
2015,4,"227","229","TOTAL",8,"2"
2015,5,"48","49","MIN. CELSO DE MELLO",8,"1"
2015,5,"19","19","MIN. MARCO AURÉLIO",8,"0"
2015,5,"16","16","MIN. GILMAR MENDES",8,"0"
2015,5,"13","13","MIN. CÁRMEN LÚCIA",8,"0"
2015,5,"24","24","MIN. DIAS TOFFOLI",8,"0"
2015,5,"21","21","MIN. LUIZ FUX",8,"0"
2015,5,"17","17","MIN. ROSA WEBER",8,"0"
2015,5,"17","18","MIN. TEORI ZAVASCKI",8,"1"
2015,5,"19","19","MIN. ROBERTO BARROSO",8,"0"
2015,5,"22","22","MIN. EDSON FACHIN",8,"0"
2015,5,"216","218","TOTAL",8,"2"
2015,6,"68","69","MIN. CELSO DE MELLO",8,"1"
2015,6,"23","23","MIN. MARCO AURÉLIO",8,"0"
2015,6,"10","10","MIN. GILMAR MENDES",8,"0"
2015,6,"16","16","MIN. CÁRMEN LÚCIA",8,"0"
2015,6,"15","18","MIN. DIAS TOFFOLI",8,"3"
2015,6,"16","17","MIN. LUIZ FUX",8,"1"
2015,6,"16","17","MIN. ROSA WEBER",8,"1"
2015,6,"18","18","MIN. TEORI ZAVASCKI",8,"0"
2015,6,"21","21","MIN. ROBERTO BARROSO",8,"0"
2015,6,"20","20","MIN. EDSON FACHIN",8,"0"
2015,6,"223","229","TOTAL",8,"6"
2015,7,"40","41","MIN. CELSO DE MELLO",8,"1"
2015,7,"28","29","MIN. MARCO AURÉLIO",8,"1"
2015,7,"15","15","MIN. GILMAR MENDES",8,"0"
2015,7,"12","13","MIN. CÁRMEN LÚCIA",8,"1"
2015,7,"20","22","MIN. DIAS TOFFOLI",8,"2"
2015,7,"22","24","MIN. LUIZ FUX",8,"2"
2015,7,"22","22","MIN. ROSA WEBER",8,"0"
2015,7,"12","15","MIN. TEORI ZAVASCKI",8,"3"
2015,7,"24","24","MIN. ROBERTO BARROSO",8,"0"
2015,7,"28","28","MIN. EDSON FACHIN",8,"0"
2015,7,"223","233","TOTAL",8,"10"
2015,10,"55","55","MIN. CELSO DE MELLO",8,"0"
2015,10,"28","28","MIN. MARCO AURÉLIO",8,"0"
2015,10,"18","19","MIN. GILMAR MENDES",8,"1"
2015,10,"19","19","MIN. CÁRMEN LÚCIA",8,"0"
2015,10,"25","25","MIN. DIAS TOFFOLI",8,"0"
2015,10,"21","22","MIN. LUIZ FUX",8,"1"
2015,10,"17","20","MIN. ROSA WEBER",8,"3"
2015,10,"18","19","MIN. TEORI ZAVASCKI",8,"1"
2015,10,"22","22","MIN. ROBERTO BARROSO",8,"0"
2015,10,"21","21","MIN. EDSON FACHIN",8,"0"
2015,10,"244","250","TOTAL",8,"6"
2015,12,"96","98","MIN. CELSO DE MELLO",8,"2"
2015,12,"14","15","MIN. MARCO AURÉLIO",8,"1"
2015,12,"19","19","MIN. GILMAR MENDES",8,"0"
2015,12,"18","18","MIN. CÁRMEN LÚCIA",8,"0"
2015,12,"15","15","MIN. DIAS TOFFOLI",8,"0"
2015,12,"19","20","MIN. LUIZ FUX",8,"1"
2015,12,"20","20","MIN. ROSA WEBER",8,"0"
2015,12,"25","25","MIN. TEORI ZAVASCKI",8,"0"
2015,12,"22","22","MIN. ROBERTO BARROSO",8,"0"
2015,12,"30","31","MIN. EDSON FACHIN",8,"1"
2015,12,"278","283","TOTAL",8,"5"
2015,13,"65","65","MIN. CELSO DE MELLO",8,"0"
2015,13,"25","25","MIN. MARCO AURÉLIO",8,"0"
2015,13,"28","35","MIN. GILMAR MENDES",8,"7"
2015,13,"27","28","MIN. CÁRMEN LÚCIA",8,"1"
2015,13,"18","19","MIN. DIAS TOFFOLI",8,"1"
2015,13,"23","23","MIN. LUIZ FUX",8,"0"
2015,13,"26","26","MIN. ROSA WEBER",8,"0"
2015,13,"29","33","MIN. TEORI ZAVASCKI",8,"4"
2015,13,"34","34","MIN. ROBERTO BARROSO",8,"0"
2015,13,"33","33","MIN. EDSON FACHIN",8,"0"
2015,13,"308","321","TOTAL",8,"13"
2015,14,"32","32","MIN. CELSO DE MELLO",8,"0"
2015,14,"23","23","MIN. MARCO AURÉLIO",8,"0"
2015,14,"18","19","MIN. GILMAR MENDES",8,"1"
2015,14,"13","15","MIN. CÁRMEN LÚCIA",8,"2"
2015,14,"19","20","MIN. DIAS TOFFOLI",8,"1"
2015,14,"19","20","MIN. LUIZ FUX",8,"1"
2015,14,"15","15","MIN. ROSA WEBER",8,"0"
2015,14,"22","23","MIN. TEORI ZAVASCKI",8,"1"
2015,14,"27","27","MIN. ROBERTO BARROSO",8,"0"
2015,14,"29","29","MIN. EDSON FACHIN",8,"0"
2015,14,"217","223","TOTAL",8,"6"
2015,17,"31","31","MIN. CELSO DE MELLO",8,"0"
2015,17,"20","21","MIN. MARCO AURÉLIO",8,"1"
2015,17,"17","18","MIN. GILMAR MENDES",8,"1"
2015,17,"25","28","MIN. CÁRMEN LÚCIA",8,"3"
2015,17,"16","16","MIN. DIAS TOFFOLI",8,"0"
2015,17,"20","20","MIN. LUIZ FUX",8,"0"
2015,17,"21","21","MIN. ROSA WEBER",8,"0"
2015,17,"21","21","MIN. TEORI ZAVASCKI",8,"0"
2015,17,"25","25","MIN. ROBERTO BARROSO",8,"0"
2015,17,"33","33","MIN. EDSON FACHIN",8,"0"
2015,17,"229","234","TOTAL",8,"5"
2015,18,"48","48","MIN. CELSO DE MELLO",8,"0"
2015,18,"21","21","MIN. MARCO AURÉLIO",8,"0"
2015,18,"31","31","MIN. GILMAR MENDES",8,"0"
2015,18,"28","28","MIN. CÁRMEN LÚCIA",8,"0"
2015,18,"23","23","MIN. DIAS TOFFOLI",8,"0"
2015,18,"18","18","MIN. LUIZ FUX",8,"0"
2015,18,"17","17","MIN. ROSA WEBER",8,"0"
2015,18,"26","27","MIN. TEORI ZAVASCKI",8,"1"
2015,18,"29","29","MIN. ROBERTO BARROSO",8,"0"
2015,18,"23","23","MIN. EDSON FACHIN",8,"0"
2015,18,"265","266","TOTAL",8,"1"
2015,19,"101","102","MIN. CELSO DE MELLO",8,"1"
2015,19,"13","13","MIN. MARCO AURÉLIO",8,"0"
2015,19,"12","12","MIN. GILMAR MENDES",8,"0"
2015,19,"10","10","MIN. CÁRMEN LÚCIA",8,"0"
2015,19,"18","18","MIN. DIAS TOFFOLI",8,"0"
2015,19,"14","14","MIN. LUIZ FUX",8,"0"
2015,19,"15","15","MIN. ROSA WEBER",8,"0"
2015,19,"21","21","MIN. TEORI ZAVASCKI",8,"0"
2015,19,"22","22","MIN. ROBERTO BARROSO",8,"0"
2015,19,"30","31","MIN. EDSON FACHIN",8,"1"
2015,19,"256","258","TOTAL",8,"2"
2015,20,"53","53","MIN. CELSO DE MELLO",8,"0"
2015,20,"20","20","MIN. MARCO AURÉLIO",8,"0"
2015,20,"27","27","MIN. GILMAR MENDES",8,"0"
2015,20,"16","16","MIN. CÁRMEN LÚCIA",8,"0"
2015,20,"25","26","MIN. DIAS TOFFOLI",8,"1"
2015,20,"28","28","MIN. LUIZ FUX",8,"0"
2015,20,"25","25","MIN. ROSA WEBER",8,"0"
2015,20,"22","22","MIN. TEORI ZAVASCKI",8,"0"
