"site","mesAtual","diaAtual","anoAtual"
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/03/2010&numAta=58&sessaoAta=O",3,23,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/03/2010&numAta=59&sessaoAta=O",3,24,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/03/2010&numAta=61&sessaoAta=O",3,25,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/03/2010&numAta=62&sessaoAta=O",3,26,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/03/2010&numAta=63&sessaoAta=O",3,29,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/03/2010&numAta=64&sessaoAta=O",3,30,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/04/2010&numAta=65&sessaoAta=O",4,5,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/04/2010&numAta=66&sessaoAta=O",4,6,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/04/2010&numAta=67&sessaoAta=O",4,7,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/04/2010&numAta=68&sessaoAta=O",4,8,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/04/2010&numAta=69&sessaoAta=O",4,9,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/04/2010&numAta=70&sessaoAta=O",4,12,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/04/2010&numAta=72&sessaoAta=O",4,13,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/04/2010&numAta=73&sessaoAta=O",4,14,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/04/2010&numAta=74&sessaoAta=O",4,15,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/04/2010&numAta=75&sessaoAta=O",4,16,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/04/2010&numAta=76&sessaoAta=O",4,19,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/04/2010&numAta=77&sessaoAta=O",4,20,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/04/2010&numAta=78&sessaoAta=O",4,22,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/04/2010&numAta=79&sessaoAta=O",4,23,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/04/2010&numAta=80&sessaoAta=O",4,26,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/04/2010&numAta=81&sessaoAta=O",4,27,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/04/2010&numAta=82&sessaoAta=O",4,28,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/04/2010&numAta=83&sessaoAta=O",4,29,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/04/2010&numAta=84&sessaoAta=O",4,30,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/05/2010&numAta=85&sessaoAta=O",5,3,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/05/2010&numAta=86&sessaoAta=O",5,4,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/05/2010&numAta=87&sessaoAta=O",5,5,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/05/2010&numAta=88&sessaoAta=O",5,6,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/05/2010&numAta=89&sessaoAta=O",5,7,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/05/2010&numAta=90&sessaoAta=O",5,10,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/05/2010&numAta=91&sessaoAta=O",5,11,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/05/2010&numAta=92&sessaoAta=O",5,12,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/05/2010&numAta=94&sessaoAta=O",5,13,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/05/2010&numAta=95&sessaoAta=O",5,14,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/05/2010&numAta=96&sessaoAta=O",5,17,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/05/2010&numAta=97&sessaoAta=O",5,18,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/05/2010&numAta=99&sessaoAta=O",5,19,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/05/2010&numAta=100&sessaoAta=O",5,20,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/05/2010&numAta=102&sessaoAta=O",5,21,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/05/2010&numAta=104&sessaoAta=O",5,24,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/05/2010&numAta=105&sessaoAta=O",5,25,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/05/2010&numAta=106&sessaoAta=O",5,26,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/05/2010&numAta=107&sessaoAta=O",5,27,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/05/2010&numAta=108&sessaoAta=O",5,28,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=31/05/2010&numAta=109&sessaoAta=O",5,31,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/06/2010&numAta=110&sessaoAta=O",6,1,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/06/2010&numAta=111&sessaoAta=O",6,2,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/06/2010&numAta=112&sessaoAta=O",6,4,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/06/2010&numAta=113&sessaoAta=O",6,7,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/06/2010&numAta=114&sessaoAta=O",6,8,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/06/2010&numAta=115&sessaoAta=O",6,9,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/06/2010&numAta=116&sessaoAta=O",6,10,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/06/2010&numAta=117&sessaoAta=O",6,11,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/06/2010&numAta=118&sessaoAta=O",6,14,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/06/2010&numAta=119&sessaoAta=O",6,15,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/06/2010&numAta=120&sessaoAta=O",6,16,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/06/2010&numAta=121&sessaoAta=O",6,17,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/06/2010&numAta=122&sessaoAta=O",6,18,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/06/2010&numAta=123&sessaoAta=O",6,21,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/06/2010&numAta=124&sessaoAta=O",6,22,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/06/2010&numAta=125&sessaoAta=O",6,23,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/06/2010&numAta=126&sessaoAta=O",6,24,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/06/2010&numAta=127&sessaoAta=O",6,25,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/06/2010&numAta=128&sessaoAta=O",6,28,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/06/2010&numAta=129&sessaoAta=O",6,29,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/06/2010&numAta=130&sessaoAta=O",6,30,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/07/2010&numAta=131&sessaoAta=O",7,1,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/07/2010&numAta=132&sessaoAta=O",7,5,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/07/2010&numAta=133&sessaoAta=O",7,6,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/07/2010&numAta=134&sessaoAta=O",7,7,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/07/2010&numAta=135&sessaoAta=O",7,8,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/07/2010&numAta=136&sessaoAta=O",7,9,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/07/2010&numAta=137&sessaoAta=O",7,12,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/07/2010&numAta=138&sessaoAta=O",7,13,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/07/2010&numAta=139&sessaoAta=O",7,14,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/07/2010&numAta=140&sessaoAta=O",7,15,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/07/2010&numAta=141&sessaoAta=O",7,16,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/07/2010&numAta=142&sessaoAta=O",7,19,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/07/2010&numAta=143&sessaoAta=O",7,20,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/07/2010&numAta=144&sessaoAta=O",7,21,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/07/2010&numAta=145&sessaoAta=O",7,22,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/07/2010&numAta=146&sessaoAta=O",7,23,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/07/2010&numAta=147&sessaoAta=O",7,26,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/07/2010&numAta=148&sessaoAta=O",7,27,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/07/2010&numAta=149&sessaoAta=O",7,28,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/07/2010&numAta=150&sessaoAta=O",7,29,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/07/2010&numAta=151&sessaoAta=O",7,30,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/08/2010&numAta=153&sessaoAta=O",8,2,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/08/2010&numAta=154&sessaoAta=O",8,3,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/08/2010&numAta=155&sessaoAta=O",8,4,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/08/2010&numAta=156&sessaoAta=O",8,5,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/08/2010&numAta=157&sessaoAta=O",8,6,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/08/2010&numAta=158&sessaoAta=O",8,9,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/08/2010&numAta=159&sessaoAta=O",8,10,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/08/2010&numAta=160&sessaoAta=O",8,12,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/08/2010&numAta=161&sessaoAta=O",8,13,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/08/2010&numAta=163&sessaoAta=O",8,16,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/08/2010&numAta=164&sessaoAta=O",8,17,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/08/2010&numAta=165&sessaoAta=O",8,18,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/08/2010&numAta=166&sessaoAta=O",8,19,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/08/2010&numAta=167&sessaoAta=O",8,20,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/08/2010&numAta=168&sessaoAta=O",8,23,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/08/2010&numAta=169&sessaoAta=O",8,24,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/08/2010&numAta=170&sessaoAta=O",8,25,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/08/2010&numAta=172&sessaoAta=O",8,26,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/08/2010&numAta=173&sessaoAta=O",8,27,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/08/2010&numAta=174&sessaoAta=O",8,30,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=31/08/2010&numAta=175&sessaoAta=O",8,31,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/09/2010&numAta=176&sessaoAta=O",9,1,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/09/2010&numAta=177&sessaoAta=O",9,2,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/09/2010&numAta=178&sessaoAta=O",9,3,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/09/2010&numAta=179&sessaoAta=O",9,6,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/09/2010&numAta=180&sessaoAta=O",9,8,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/09/2010&numAta=181&sessaoAta=O",9,9,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/09/2010&numAta=182&sessaoAta=O",9,10,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/09/2010&numAta=183&sessaoAta=O",9,13,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/09/2010&numAta=184&sessaoAta=O",9,14,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/09/2010&numAta=185&sessaoAta=O",9,15,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/09/2010&numAta=186&sessaoAta=O",9,16,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/09/2010&numAta=187&sessaoAta=O",9,17,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/09/2010&numAta=188&sessaoAta=O",9,20,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/09/2010&numAta=189&sessaoAta=O",9,21,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/09/2010&numAta=190&sessaoAta=O",9,22,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/09/2010&numAta=191&sessaoAta=O",9,23,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/09/2010&numAta=192&sessaoAta=O",9,24,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/09/2010&numAta=193&sessaoAta=O",9,27,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/09/2010&numAta=194&sessaoAta=O",9,28,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/09/2010&numAta=195&sessaoAta=O",9,29,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/09/2010&numAta=196&sessaoAta=O",9,30,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/10/2010&numAta=197&sessaoAta=O",10,1,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/10/2010&numAta=198&sessaoAta=O",10,4,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/10/2010&numAta=199&sessaoAta=O",10,5,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/10/2010&numAta=200&sessaoAta=O",10,6,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/10/2010&numAta=201&sessaoAta=O",10,7,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/10/2010&numAta=202&sessaoAta=O",10,8,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/10/2010&numAta=203&sessaoAta=O",10,11,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/10/2010&numAta=204&sessaoAta=O",10,13,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/10/2010&numAta=205&sessaoAta=O",10,14,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/10/2010&numAta=206&sessaoAta=O",10,15,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/10/2010&numAta=207&sessaoAta=O",10,18,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/10/2010&numAta=208&sessaoAta=O",10,19,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/10/2010&numAta=209&sessaoAta=O",10,20,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/10/2010&numAta=210&sessaoAta=O",10,21,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/10/2010&numAta=211&sessaoAta=O",10,22,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/10/2010&numAta=212&sessaoAta=O",10,25,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/10/2010&numAta=213&sessaoAta=O",10,26,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/10/2010&numAta=214&sessaoAta=O",10,27,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/10/2010&numAta=215&sessaoAta=O",10,28,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/11/2010&numAta=216&sessaoAta=O",11,3,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/11/2010&numAta=217&sessaoAta=O",11,4,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/11/2010&numAta=218&sessaoAta=O",11,5,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/11/2010&numAta=219&sessaoAta=O",11,8,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/11/2010&numAta=220&sessaoAta=O",11,9,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/11/2010&numAta=221&sessaoAta=O",11,10,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/11/2010&numAta=222&sessaoAta=O",11,11,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/11/2010&numAta=224&sessaoAta=O",11,12,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/11/2010&numAta=225&sessaoAta=O",11,16,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/11/2010&numAta=226&sessaoAta=O",11,17,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/11/2010&numAta=227&sessaoAta=O",11,18,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/11/2010&numAta=228&sessaoAta=O",11,19,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/11/2010&numAta=229&sessaoAta=O",11,22,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/11/2010&numAta=230&sessaoAta=O",11,23,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/11/2010&numAta=231&sessaoAta=O",11,24,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/11/2010&numAta=232&sessaoAta=O",11,25,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/11/2010&numAta=233&sessaoAta=O",11,26,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/11/2010&numAta=234&sessaoAta=O",11,29,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/11/2010&numAta=235&sessaoAta=O",11,30,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/12/2010&numAta=236&sessaoAta=O",12,1,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/12/2010&numAta=237&sessaoAta=O",12,2,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/12/2010&numAta=238&sessaoAta=O",12,3,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/12/2010&numAta=239&sessaoAta=O",12,6,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/12/2010&numAta=240&sessaoAta=O",12,7,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/12/2010&numAta=241&sessaoAta=O",12,9,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/12/2010&numAta=242&sessaoAta=O",12,10,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/12/2010&numAta=243&sessaoAta=O",12,13,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/12/2010&numAta=244&sessaoAta=O",12,14,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/12/2010&numAta=245&sessaoAta=O",12,15,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/12/2010&numAta=246&sessaoAta=O",12,16,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/12/2010&numAta=247&sessaoAta=O",12,17,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/12/2010&numAta=248&sessaoAta=O",12,20,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/12/2010&numAta=249&sessaoAta=O",12,22,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/12/2010&numAta=250&sessaoAta=O",12,23,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/12/2010&numAta=251&sessaoAta=O",12,24,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/12/2010&numAta=252&sessaoAta=O",12,27,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/12/2010&numAta=253&sessaoAta=O",12,28,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/12/2010&numAta=254&sessaoAta=O",12,29,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/12/2010&numAta=255&sessaoAta=O",12,30,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=31/12/2010&numAta=256&sessaoAta=O",12,31,2010
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/01/2011&numAta=1&sessaoAta=O",1,3,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/01/2011&numAta=2&sessaoAta=O",1,4,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/01/2011&numAta=3&sessaoAta=O",1,5,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/01/2011&numAta=4&sessaoAta=O",1,6,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/01/2011&numAta=5&sessaoAta=O",1,7,2011
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/01/2011&numAta=6&sessaoAta=O",1,10,2011
